time,value,readout,run,experiment,value_post_inhib_scaled
1050,0.253406593,iSH2,1,2,0.253406593
1065,0.24032967,iSH2,1,2,0.24032967
1080,0.283186813,iSH2,1,2,0.283186813
1095,0.296153846,iSH2,1,2,0.296153846
1110,0.257802198,iSH2,1,2,0.257802198
1125,0.272087912,iSH2,1,2,0.272087912
1140,0.196483516,iSH2,1,2,0.196483516
1155,0.286813187,iSH2,1,2,0.286813187
1170,0.265164835,iSH2,1,2,0.265164835
1185,0.287362637,iSH2,1,2,0.287362637
1200,0.317802198,iSH2,1,2,0.317802198
1215,0.32032967,iSH2,1,2,0.32032967
1230,0.353076923,iSH2,1,2,0.353076923
1245,0.335824176,iSH2,1,2,0.335824176
1260,0.273626374,iSH2,1,2,0.273626374
1275,0.245494505,iSH2,1,2,0.245494505
1290,0.313736264,iSH2,1,2,0.313736264
1305,0.306923077,iSH2,1,2,0.306923077
1320,0.282197802,iSH2,1,2,0.282197802
1335,0.345164835,iSH2,1,2,0.345164835
1350,0.320549451,iSH2,1,2,0.320549451
1365,0.33010989,iSH2,1,2,0.33010989
1380,0.362087912,iSH2,1,2,0.362087912
1395,0.363296703,iSH2,1,2,0.363296703
1410,0.315384615,iSH2,1,2,0.315384615
1425,0.319120879,iSH2,1,2,0.319120879
1440,0.362967033,iSH2,1,2,0.362967033
1455,0.348351648,iSH2,1,2,0.348351648
1470,0.348791209,iSH2,1,2,0.348791209
1485,0.346263736,iSH2,1,2,0.346263736
1500,0.304285714,iSH2,1,2,0.304285714
1515,0.327912088,iSH2,1,2,0.327912088
1530,0.28021978,iSH2,1,2,0.28021978
1545,0.338461538,iSH2,1,2,0.338461538
1560,0.357362637,iSH2,1,2,0.357362637
1575,0.363406593,iSH2,1,2,0.363406593
1590,0.330659341,iSH2,1,2,0.330659341
1605,0.366043956,iSH2,1,2,0.366043956
1620,0.307142857,iSH2,1,2,0.307142857
1635,0.335384615,iSH2,1,2,0.335384615
1650,0.362747253,iSH2,1,2,0.362747253
1665,0.400769231,iSH2,1,2,0.400769231
1680,0.421868132,iSH2,1,2,0.421868132
1695,0.432527473,iSH2,1,2,0.432527473
1710,0.403296703,iSH2,1,2,0.403296703
1725,0.41021978,iSH2,1,2,0.41021978
1740,0.389120879,iSH2,1,2,0.389120879
1755,0.37989011,iSH2,1,2,0.37989011
1770,0.370549451,iSH2,1,2,0.370549451
1785,0.383296703,iSH2,1,2,0.383296703
1800,0.360549451,iSH2,1,2,0.360549451
1815,0.40021978,iSH2,1,2,0.40021978
1830,0.352087912,iSH2,1,2,0.352087912
1845,0.39021978,iSH2,1,2,0.39021978
1860,0.411868132,iSH2,1,2,0.411868132
1875,0.437802198,iSH2,1,2,0.437802198
1890,0.411538462,iSH2,1,2,0.411538462
1905,0.420659341,iSH2,1,2,0.420659341
1920,0.386813187,iSH2,1,2,0.386813187
1935,0.402637363,iSH2,1,2,0.402637363
1950,0.384065934,iSH2,1,2,0.384065934
1965,0.427582418,iSH2,1,2,0.427582418
1980,0.42967033,iSH2,1,2,0.42967033
1995,0.481318681,iSH2,1,2,0.481318681
2010,0.464175824,iSH2,1,2,0.464175824
2025,0.444505495,iSH2,1,2,0.444505495
2040,0.420879121,iSH2,1,2,0.420879121
2055,0.471538462,iSH2,1,2,0.471538462
2070,0.436263736,iSH2,1,2,0.436263736
2085,0.477252747,iSH2,1,2,0.477252747
2100,0.467912088,iSH2,1,2,0.467912088
2115,0.453736264,iSH2,1,2,0.453736264
2130,0.483406593,iSH2,1,2,0.483406593
2145,0.447912088,iSH2,1,2,0.447912088
2160,0.477142857,iSH2,1,2,0.477142857
2175,-0.005548173,iSH2,1,2,-0.005548173
2190,0.072849921,iSH2,1,2,0.072849921
2205,0.010131446,iSH2,1,2,0.010131446
2220,0.04824498,iSH2,1,2,0.04824498
2235,0.042938033,iSH2,1,2,0.042938033
2250,0.070437672,iSH2,1,2,0.070437672
2265,0.033289037,iSH2,1,2,0.033289037
2280,0.064165824,iSH2,1,2,0.064165824
2295,0.12447205,iSH2,1,2,0.12447205
2310,0.142563917,iSH2,1,2,0.142563917
2325,0.108068756,iSH2,1,2,0.108068756
2340,-0.027982089,iSH2,1,2,-0.027982089
2355,0.027740864,iSH2,1,2,0.027740864
2370,-0.035460061,iSH2,1,2,-0.035460061
2385,-0.001447349,iSH2,1,2,-0.001447349
2400,-0.006754297,iSH2,1,2,-0.006754297
2415,0.083222591,iSH2,1,2,0.083222591
2430,-0.010855121,iSH2,1,2,-0.010855121
2445,0.022192691,iSH2,1,2,0.022192691
2460,0.02364004,iSH2,1,2,0.02364004
2475,-0.011578795,iSH2,1,2,-0.011578795
2490,0.04920988,iSH2,1,2,0.04920988
2505,-0.047038856,iSH2,1,2,-0.047038856
2520,0.087323415,iSH2,1,2,0.087323415
2535,0.058858876,iSH2,1,2,0.058858876
2550,0.020021667,iSH2,1,2,0.020021667
2565,-0.077674419,iSH2,1,2,-0.077674419
2580,-0.002171024,iSH2,1,2,-0.002171024
2595,-0.00048245,iSH2,1,2,-0.00048245
2610,0.006513072,iSH2,1,2,0.006513072
2625,-0.022916366,iSH2,1,2,-0.022916366
2640,0.07333237,iSH2,1,2,0.07333237
2655,0.066336848,iSH2,1,2,0.066336848
2670,-0.04872743,iSH2,1,2,-0.04872743
2685,0.034253936,iSH2,1,2,0.034253936
2700,-0.028464538,iSH2,1,2,-0.028464538
0,0,PH,1,3,0
15,-0.059826817,PH,1,3,-0.059826817
30,-0.079900289,PH,1,3,-0.079900289
45,-0.069010758,PH,1,3,-0.069010758
60,-0.034767777,PH,1,3,-0.034767777
75,-0.070978746,PH,1,3,-0.070978746
90,-0.052742062,PH,1,3,-0.052742062
105,0.006822356,PH,1,3,0.006822356
120,-0.006166361,PH,1,3,-0.006166361
135,-0.035161375,PH,1,3,-0.035161375
150,0.016924692,PH,1,3,0.016924692
165,0.034767777,PH,1,3,0.034767777
180,0.063369194,PH,1,3,0.063369194
195,0.08436106,PH,1,3,0.08436106
210,0.096037785,PH,1,3,0.096037785
225,0.097349777,PH,1,3,0.097349777
240,0.070060352,PH,1,3,0.070060352
255,0.059170821,PH,1,3,0.059170821
270,0.147730255,PH,1,3,0.147730255
285,0.096956179,PH,1,3,0.096956179
300,0.100367358,PH,1,3,0.100367358
315,0.105352926,PH,1,3,0.105352926
330,0.150879034,PH,1,3,0.150879034
345,0.181448439,PH,1,3,0.181448439
360,0.123589609,PH,1,3,0.123589609
375,0.14221989,PH,1,3,0.14221989
390,0.1874836,PH,1,3,0.1874836
405,0.146155865,PH,1,3,0.146155865
420,0.163211755,PH,1,3,0.163211755
435,0.199029126,PH,1,3,0.199029126
450,0.191813172,PH,1,3,0.191813172
465,0.174888481,PH,1,3,0.174888481
480,0.207032275,PH,1,3,0.207032275
495,0.178430858,PH,1,3,0.178430858
510,0.217265809,PH,1,3,0.217265809
525,0.200865914,PH,1,3,0.200865914
540,0.236814484,PH,1,3,0.236814484
555,0.229073734,PH,1,3,0.229073734
570,0.232222514,PH,1,3,0.232222514
585,0.213198636,PH,1,3,0.213198636
600,0.239176069,PH,1,3,0.239176069
615,0.262135922,PH,1,3,0.262135922
630,0.218971399,PH,1,3,0.218971399
645,0.259643138,PH,1,3,0.259643138
660,0.230123327,PH,1,3,0.230123327
675,0.32498032,PH,1,3,0.32498032
690,0.29847809,PH,1,3,0.29847809
705,0.263185516,PH,1,3,0.263185516
720,0.340855419,PH,1,3,0.340855419
735,0.293098924,PH,1,3,0.293098924
750,0.283390186,PH,1,3,0.283390186
765,0.316714773,PH,1,3,0.316714773
780,0.24691682,PH,1,3,0.24691682
795,0.247048019,PH,1,3,0.247048019
810,0.234190501,PH,1,3,0.234190501
825,0.291655733,PH,1,3,0.291655733
840,0.251902388,PH,1,3,0.251902388
855,0.294935712,PH,1,3,0.294935712
870,0.272107059,PH,1,3,0.272107059
885,0.26712149,PH,1,3,0.26712149
900,0.280766203,PH,1,3,0.280766203
915,0.26712149,PH,1,3,0.26712149
930,0.250459197,PH,1,3,0.250459197
945,0.283390186,PH,1,3,0.283390186
960,0.305694044,PH,1,3,0.305694044
975,0.264628706,PH,1,3,0.264628706
990,0.271975859,PH,1,3,0.271975859
1005,0.288113356,PH,1,3,0.288113356
1020,0.297166098,PH,1,3,0.297166098
1035,0.259511939,PH,1,3,0.259511939
1050,0.257937549,PH,1,3,0.257937549
1065,0.268433482,PH,1,3,0.268433482
1080,0.303594857,PH,1,3,0.303594857
1095,0.291130937,PH,1,3,0.291130937
1110,0.354106534,PH,1,3,0.354106534
1125,0.327341905,PH,1,3,0.327341905
1140,0.300183679,PH,1,3,0.300183679
1155,0.28588297,PH,1,3,0.28588297
1170,0.314746786,PH,1,3,0.314746786
1185,0.312122802,PH,1,3,0.312122802
1200,0.324324324,PH,1,3,0.324324324
1215,0.358173708,PH,1,3,0.358173708
1230,0.296247704,PH,1,3,0.296247704
1245,0.309630018,PH,1,3,0.309630018
1260,0.30162687,PH,1,3,0.30162687
1275,0.294804513,PH,1,3,0.294804513
1290,0.332589871,PH,1,3,0.332589871
1305,0.335607452,PH,1,3,0.335607452
1320,0.316714773,PH,1,3,0.316714773
1335,0.331015482,PH,1,3,0.331015482
1350,0.370112831,PH,1,3,0.370112831
1365,0.278535817,PH,1,3,0.278535817
1380,0.334295461,PH,1,3,0.334295461
1395,0.33127788,PH,1,3,0.33127788
1410,0.316845972,PH,1,3,0.316845972
1425,0.348596169,PH,1,3,0.348596169
1440,0.291655733,PH,1,3,0.291655733
1455,0.307137234,PH,1,3,0.307137234
1470,0.336525846,PH,1,3,0.336525846
1485,0.298871687,PH,1,3,0.298871687
1500,0.354368932,PH,1,3,0.354368932
1515,0.278535817,PH,1,3,0.278535817
1530,0.297559696,PH,1,3,0.297559696
1545,0.296378903,PH,1,3,0.296378903
1560,0.284702178,PH,1,3,0.284702178
1575,0.286145369,PH,1,3,0.286145369
1590,0.337706639,PH,1,3,0.337706639
1605,0.316452375,PH,1,3,0.316452375
1620,0.330359486,PH,1,3,0.330359486
1635,0.298084492,PH,1,3,0.298084492
1650,0.315009184,PH,1,3,0.315009184
1665,0.318289163,PH,1,3,0.318289163
1680,0.279454211,PH,1,3,0.279454211
1695,0.353450538,PH,1,3,0.353450538
1710,0.34216741,PH,1,3,0.34216741
1725,0.312647599,PH,1,3,0.312647599
1740,0.282734191,PH,1,3,0.282734191
1755,0.271319864,PH,1,3,0.271319864
1770,0.268564681,PH,1,3,0.268564681
1785,0.345578588,PH,1,3,0.345578588
1800,0.326817108,PH,1,3,0.326817108
1815,0.325111519,PH,1,3,0.325111519
1830,0.376147993,PH,1,3,0.376147993
1845,0.304250853,PH,1,3,0.304250853
1860,0.331409079,PH,1,3,0.331409079
1875,0.319469955,PH,1,3,0.319469955
1890,0.319076358,PH,1,3,0.319076358
1905,0.264891105,PH,1,3,0.264891105
1920,0.331671477,PH,1,3,0.331671477
1935,0.320519549,PH,1,3,0.320519549
1950,0.293361322,PH,1,3,0.293361322
1965,0.321175544,PH,1,3,0.321175544
1980,0.371162425,PH,1,3,0.371162425
1995,0.322618735,PH,1,3,0.322618735
2010,0.327210706,PH,1,3,0.327210706
2025,0.299396484,PH,1,3,0.299396484
2040,0.375754395,PH,1,3,0.375754395
2055,0.331933876,PH,1,3,0.331933876
2070,0.289950144,PH,1,3,0.289950144
2085,0.32655471,PH,1,3,0.32655471
2100,0.283783784,PH,1,3,0.283783784
2115,0.337181842,PH,1,3,0.337181842
2130,0.338231435,PH,1,3,0.338231435
2145,0.337969037,PH,1,3,0.337969037
2160,0.339281029,PH,1,3,0.339281029
2175,0.334695056,PH,1,3,0.334695056
2190,0.108228949,PH,1,3,0.108228949
2205,0.074778326,PH,1,3,0.074778326
2220,-0.006015717,PH,1,3,-0.006015717
2235,-0.031912973,PH,1,3,-0.031912973
2250,-0.07547971,PH,1,3,-0.07547971
2265,-0.017885292,PH,1,3,-0.017885292
2280,-0.028540934,PH,1,3,-0.028540934
2295,-0.042298851,PH,1,3,-0.042298851
2310,-0.033531551,PH,1,3,-0.033531551
2325,-0.059159044,PH,1,3,-0.059159044
2340,-0.038117524,PH,1,3,-0.038117524
2355,-0.088967865,PH,1,3,-0.088967865
2370,-0.063070609,PH,1,3,-0.063070609
2385,-0.036633827,PH,1,3,-0.036633827
2400,-0.054977716,PH,1,3,-0.054977716
2415,-0.063610135,PH,1,3,-0.063610135
2430,-0.002508797,PH,1,3,-0.002508797
2445,-0.018964345,PH,1,3,-0.018964345
2460,-0.01154586,PH,1,3,-0.01154586
2475,0.004505043,PH,1,3,0.004505043
2490,0.007337556,PH,1,3,0.007337556
2505,0.009225897,PH,1,3,0.009225897
2520,-0.000485574,PH,1,3,-0.000485574
2535,-0.010871452,PH,1,3,-0.010871452
2550,-0.031238565,PH,1,3,-0.031238565
2565,-0.03960122,PH,1,3,-0.03960122
2580,-0.04391743,PH,1,3,-0.04391743
2595,-0.00277856,PH,1,3,-0.00277856
2610,0.07248534,PH,1,3,0.07248534
2625,0.028648839,PH,1,3,0.028648839
2640,0.016374619,PH,1,3,0.016374619
2655,0.012597936,PH,1,3,0.012597936
2670,-0.034745485,PH,1,3,-0.034745485
2685,0.01030495,PH,1,3,0.01030495
2700,-0.019368989,PH,1,3,-0.019368989
0,0,iSH2,1,3,0
15,-0.081428571,iSH2,1,3,-0.081428571
30,-0.065824176,iSH2,1,3,-0.065824176
45,-0.100769231,iSH2,1,3,-0.100769231
60,-0.05956044,iSH2,1,3,-0.05956044
75,-0.098791209,iSH2,1,3,-0.098791209
90,-0.087582418,iSH2,1,3,-0.087582418
105,-0.00978022,iSH2,1,3,-0.00978022
120,-0.057912088,iSH2,1,3,-0.057912088
135,-0.09010989,iSH2,1,3,-0.09010989
150,-0.063736264,iSH2,1,3,-0.063736264
165,-0.064725275,iSH2,1,3,-0.064725275
180,-0.024725275,iSH2,1,3,-0.024725275
195,-0.024615385,iSH2,1,3,-0.024615385
210,-0.010879121,iSH2,1,3,-0.010879121
225,-0.042857143,iSH2,1,3,-0.042857143
240,-0.034615385,iSH2,1,3,-0.034615385
255,-0.078021978,iSH2,1,3,-0.078021978
270,-0.070879121,iSH2,1,3,-0.070879121
285,-0.052417582,iSH2,1,3,-0.052417582
300,-0.034395604,iSH2,1,3,-0.034395604
315,-0.02967033,iSH2,1,3,-0.02967033
330,0.001868132,iSH2,1,3,0.001868132
345,-0.006483516,iSH2,1,3,-0.006483516
360,-0.018791209,iSH2,1,3,-0.018791209
375,0.036153846,iSH2,1,3,0.036153846
390,0.017582418,iSH2,1,3,0.017582418
405,-0.001978022,iSH2,1,3,-0.001978022
420,0.028681319,iSH2,1,3,0.028681319
435,0.015384615,iSH2,1,3,0.015384615
450,0.016813187,iSH2,1,3,0.016813187
465,-0.005824176,iSH2,1,3,-0.005824176
480,0.034725275,iSH2,1,3,0.034725275
495,0.006483516,iSH2,1,3,0.006483516
510,0.017692308,iSH2,1,3,0.017692308
525,0.036153846,iSH2,1,3,0.036153846
540,0.03978022,iSH2,1,3,0.03978022
555,0.027802198,iSH2,1,3,0.027802198
570,0.054395604,iSH2,1,3,0.054395604
585,0.038461538,iSH2,1,3,0.038461538
600,0.056813187,iSH2,1,3,0.056813187
615,0.038131868,iSH2,1,3,0.038131868
630,0.070769231,iSH2,1,3,0.070769231
645,0.073846154,iSH2,1,3,0.073846154
660,0.061538462,iSH2,1,3,0.061538462
675,0.113406593,iSH2,1,3,0.113406593
690,0.111428571,iSH2,1,3,0.111428571
705,0.093406593,iSH2,1,3,0.093406593
720,0.128021978,iSH2,1,3,0.128021978
735,0.158681319,iSH2,1,3,0.158681319
750,0.11967033,iSH2,1,3,0.11967033
765,0.058681319,iSH2,1,3,0.058681319
780,0.106043956,iSH2,1,3,0.106043956
795,0.127252747,iSH2,1,3,0.127252747
810,0.138241758,iSH2,1,3,0.138241758
825,0.13967033,iSH2,1,3,0.13967033
840,0.13967033,iSH2,1,3,0.13967033
855,0.120659341,iSH2,1,3,0.120659341
870,0.10989011,iSH2,1,3,0.10989011
885,0.158791209,iSH2,1,3,0.158791209
900,0.120989011,iSH2,1,3,0.120989011
915,0.102527473,iSH2,1,3,0.102527473
930,0.123186813,iSH2,1,3,0.123186813
945,0.138131868,iSH2,1,3,0.138131868
960,0.156043956,iSH2,1,3,0.156043956
975,0.136923077,iSH2,1,3,0.136923077
990,0.151098901,iSH2,1,3,0.151098901
1005,0.177582418,iSH2,1,3,0.177582418
1020,0.183846154,iSH2,1,3,0.183846154
1035,0.147472527,iSH2,1,3,0.147472527
1050,0.12,iSH2,1,3,0.12
1065,0.128021978,iSH2,1,3,0.128021978
1080,0.202967033,iSH2,1,3,0.202967033
1095,0.144395604,iSH2,1,3,0.144395604
1110,0.160769231,iSH2,1,3,0.160769231
1125,0.173736264,iSH2,1,3,0.173736264
1140,0.157142857,iSH2,1,3,0.157142857
1155,0.202417582,iSH2,1,3,0.202417582
1170,0.20043956,iSH2,1,3,0.20043956
1185,0.168461538,iSH2,1,3,0.168461538
1200,0.213846154,iSH2,1,3,0.213846154
1215,0.19021978,iSH2,1,3,0.19021978
1230,0.197142857,iSH2,1,3,0.197142857
1245,0.196483516,iSH2,1,3,0.196483516
1260,0.214725275,iSH2,1,3,0.214725275
1275,0.192857143,iSH2,1,3,0.192857143
1290,0.193296703,iSH2,1,3,0.193296703
1305,0.206373626,iSH2,1,3,0.206373626
1320,0.24010989,iSH2,1,3,0.24010989
1335,0.208241758,iSH2,1,3,0.208241758
1350,0.210989011,iSH2,1,3,0.210989011
1365,0.204615385,iSH2,1,3,0.204615385
1380,0.212967033,iSH2,1,3,0.212967033
1395,0.227582418,iSH2,1,3,0.227582418
1410,0.238241758,iSH2,1,3,0.238241758
1425,0.265384615,iSH2,1,3,0.265384615
1440,0.225824176,iSH2,1,3,0.225824176
1455,0.269120879,iSH2,1,3,0.269120879
1470,0.258681319,iSH2,1,3,0.258681319
1485,0.204835165,iSH2,1,3,0.204835165
1500,0.284835165,iSH2,1,3,0.284835165
1515,0.244065934,iSH2,1,3,0.244065934
1530,0.236703297,iSH2,1,3,0.236703297
1545,0.228681319,iSH2,1,3,0.228681319
1560,0.234065934,iSH2,1,3,0.234065934
1575,0.223186813,iSH2,1,3,0.223186813
1590,0.224285714,iSH2,1,3,0.224285714
1605,0.267582418,iSH2,1,3,0.267582418
1620,0.244505495,iSH2,1,3,0.244505495
1635,0.263516484,iSH2,1,3,0.263516484
1650,0.251538462,iSH2,1,3,0.251538462
1665,0.246923077,iSH2,1,3,0.246923077
1680,0.242087912,iSH2,1,3,0.242087912
1695,0.278681319,iSH2,1,3,0.278681319
1710,0.258351648,iSH2,1,3,0.258351648
1725,0.294945055,iSH2,1,3,0.294945055
1740,0.212417582,iSH2,1,3,0.212417582
1755,0.224065934,iSH2,1,3,0.224065934
1770,0.241208791,iSH2,1,3,0.241208791
1785,0.24956044,iSH2,1,3,0.24956044
1800,0.298131868,iSH2,1,3,0.298131868
1815,0.267142857,iSH2,1,3,0.267142857
1830,0.331538462,iSH2,1,3,0.331538462
1845,0.258571429,iSH2,1,3,0.258571429
1860,0.28956044,iSH2,1,3,0.28956044
1875,0.282857143,iSH2,1,3,0.282857143
1890,0.301648352,iSH2,1,3,0.301648352
1905,0.26956044,iSH2,1,3,0.26956044
1920,0.317362637,iSH2,1,3,0.317362637
1935,0.324505495,iSH2,1,3,0.324505495
1950,0.280879121,iSH2,1,3,0.280879121
1965,0.295604396,iSH2,1,3,0.295604396
1980,0.343076923,iSH2,1,3,0.343076923
1995,0.30043956,iSH2,1,3,0.30043956
2010,0.360989011,iSH2,1,3,0.360989011
2025,0.31956044,iSH2,1,3,0.31956044
2040,0.288571429,iSH2,1,3,0.288571429
2055,0.292747253,iSH2,1,3,0.292747253
2070,0.291648352,iSH2,1,3,0.291648352
2085,0.345714286,iSH2,1,3,0.345714286
2100,0.314615385,iSH2,1,3,0.314615385
2115,0.353296703,iSH2,1,3,0.353296703
2130,0.346373626,iSH2,1,3,0.346373626
2145,0.334945055,iSH2,1,3,0.334945055
2160,0.356703297,iSH2,1,3,0.356703297
2175,0.29489827,iSH2,1,3,0.29489827
2190,0.024501278,iSH2,1,3,0.024501278
2205,0.045470841,iSH2,1,3,0.045470841
2220,-0.002844993,iSH2,1,3,-0.002844993
2235,0.007823732,iSH2,1,3,0.007823732
2250,-0.028719717,iSH2,1,3,-0.028719717
2265,-0.018050992,iSH2,1,3,-0.018050992
2280,0.01677565,iSH2,1,3,0.01677565
2295,-0.001250816,iSH2,1,3,-0.001250816
2310,0.022784472,iSH2,1,3,0.022784472
2325,-0.003826025,iSH2,1,3,-0.003826025
2340,0.012851521,iSH2,1,3,0.012851521
2355,-0.029823378,iSH2,1,3,-0.029823378
2370,-0.013636347,iSH2,1,3,-0.013636347
2385,0.001447022,iSH2,1,3,0.001447022
2400,-0.033256991,iSH2,1,3,-0.033256991
2415,-0.041841022,iSH2,1,3,-0.041841022
2430,-0.000392413,iSH2,1,3,-0.000392413
2445,-0.014126863,iSH2,1,3,-0.014126863
2460,-0.033256991,iSH2,1,3,-0.033256991
2475,0.002673313,iSH2,1,3,0.002673313
2490,0.006229554,iSH2,1,3,0.006229554
2505,0.010398941,iSH2,1,3,0.010398941
2520,-0.010447993,iSH2,1,3,-0.010447993
2535,-0.004071284,iSH2,1,3,-0.004071284
2550,0.001569651,iSH2,1,3,0.001569651
2565,-0.030191265,iSH2,1,3,-0.030191265
2580,-0.023569298,iSH2,1,3,-0.023569298
2595,0.010276312,iSH2,1,3,0.010276312
2610,0.02683123,iSH2,1,3,0.02683123
2625,0.037009439,iSH2,1,3,0.037009439
2640,0.012483634,iSH2,1,3,0.012483634
2655,0.016285134,iSH2,1,3,0.016285134
2670,-0.013758976,iSH2,1,3,-0.013758976
2685,-0.017683105,iSH2,1,3,-0.017683105
2700,-0.017683105,iSH2,1,3,-0.017683105
0,0,PH,10,3,0
15,0.538047756,PH,10,3,0.538047756
30,0.492915245,PH,10,3,0.492915245
45,0.555234846,PH,10,3,0.555234846
60,0.572421936,PH,10,3,0.572421936
75,0.526371031,PH,10,3,0.526371031
90,0.509577539,PH,10,3,0.509577539
105,0.516137497,PH,10,3,0.516137497
120,0.407504592,PH,10,3,0.407504592
135,0.501443191,PH,10,3,0.501443191
150,0.501443191,PH,10,3,0.501443191
165,0.528207819,PH,10,3,0.528207819
180,0.542377329,PH,10,3,0.542377329
195,0.451456311,PH,10,3,0.451456311
210,0.337181842,PH,10,3,0.337181842
225,0.362109682,PH,10,3,0.362109682
240,0.349383364,PH,10,3,0.349383364
255,0.45158751,PH,10,3,0.45158751
270,0.334164261,PH,10,3,0.334164261
285,0.442665967,PH,10,3,0.442665967
300,0.41406455,PH,10,3,0.41406455
315,0.383626345,PH,10,3,0.383626345
330,0.318289163,PH,10,3,0.318289163
345,0.573340331,PH,10,3,0.573340331
360,0.26725269,PH,10,3,0.26725269
375,0.397008659,PH,10,3,0.397008659
390,0.381789557,PH,10,3,0.381789557
405,0.347021779,PH,10,3,0.347021779
420,0.390842299,PH,10,3,0.390842299
435,0.398058252,PH,10,3,0.398058252
450,0.438205195,PH,10,3,0.438205195
465,0.446601942,PH,10,3,0.446601942
480,0.491078457,PH,10,3,0.491078457
495,0.728286539,PH,10,3,0.728286539
510,0.41878772,PH,10,3,0.41878772
525,0.356861716,PH,10,3,0.356861716
540,0.286932564,PH,10,3,0.286932564
555,0.264891105,PH,10,3,0.264891105
570,0.371293624,PH,10,3,0.371293624
585,0.324324324,PH,10,3,0.324324324
600,0.309761218,PH,10,3,0.309761218
615,0.347677775,PH,10,3,0.347677775
630,0.314746786,PH,10,3,0.314746786
645,0.339674626,PH,10,3,0.339674626
660,0.189451588,PH,10,3,0.189451588
675,0.270926266,PH,10,3,0.270926266
690,0.172002099,PH,10,3,0.172002099
705,0.235764891,PH,10,3,0.235764891
720,0.361978483,PH,10,3,0.361978483
735,0.41406455,PH,10,3,0.41406455
750,0.338887431,PH,10,3,0.338887431
765,0.37811598,PH,10,3,0.37811598
780,0.404880609,PH,10,3,0.404880609
795,0.329441092,PH,10,3,0.329441092
810,0.303332459,PH,10,3,0.303332459
825,0.238520073,PH,10,3,0.238520073
840,0.465888218,PH,10,3,0.465888218
855,0.33442666,PH,10,3,0.33442666
870,0.284833377,PH,10,3,0.284833377
885,0.307006035,PH,10,3,0.307006035
900,0.172658095,PH,10,3,0.172658095
915,0.139989504,PH,10,3,0.139989504
930,0.296772501,PH,10,3,0.296772501
945,0.116504854,PH,10,3,0.116504854
960,0.203227499,PH,10,3,0.203227499
975,0.323668329,PH,10,3,0.323668329
990,0.276043033,PH,10,3,0.276043033
1005,0.367620047,PH,10,3,0.367620047
1020,0.263972711,PH,10,3,0.263972711
1035,0.232091315,PH,10,3,0.232091315
1050,0.325242718,PH,10,3,0.325242718
1065,0.258068748,PH,10,3,0.258068748
1080,0.311729205,PH,10,3,0.311729205
1095,0.274075046,PH,10,3,0.274075046
1110,0.238651273,PH,10,3,0.238651273
1125,0.197717135,PH,10,3,0.197717135
1140,0.281422199,PH,10,3,0.281422199
1155,0.308318027,PH,10,3,0.308318027
1170,0.228417738,PH,10,3,0.228417738
1185,0.24849121,PH,10,3,0.24849121
1200,0.301233272,PH,10,3,0.301233272
1215,0.195617948,PH,10,3,0.195617948
1230,0.189976384,PH,10,3,0.189976384
1245,0.285489373,PH,10,3,0.285489373
1260,0.225662556,PH,10,3,0.225662556
1275,0.244948832,PH,10,3,0.244948832
1290,0.433350827,PH,10,3,0.433350827
1305,0.403568617,PH,10,3,0.403568617
1320,0.453424298,PH,10,3,0.453424298
1335,0.229204933,PH,10,3,0.229204933
1350,0.283914983,PH,10,3,0.283914983
1365,0.412227762,PH,10,3,0.412227762
1380,0.47349777,PH,10,3,0.47349777
1395,0.291524534,PH,10,3,0.291524534
1410,0.410784571,PH,10,3,0.410784571
1425,0.460246654,PH,10,3,0.460246654
1440,0.42351089,PH,10,3,0.42351089
1455,0.429152453,PH,10,3,0.429152453
1470,0.442009971,PH,10,3,0.442009971
1485,0.372474416,PH,10,3,0.372474416
1500,0.341117817,PH,10,3,0.341117817
1515,0.358173708,PH,10,3,0.358173708
1530,0.39215429,PH,10,3,0.39215429
1545,0.394515875,PH,10,3,0.394515875
1560,0.367751246,PH,10,3,0.367751246
1575,0.428234059,PH,10,3,0.428234059
1590,0.44069798,PH,10,3,0.44069798
1605,0.429021254,PH,10,3,0.429021254
1620,0.403831015,PH,10,3,0.403831015
1635,0.402256626,PH,10,3,0.402256626
1650,0.48911047,PH,10,3,0.48911047
1665,0.377066387,PH,10,3,0.377066387
1680,0.381002362,PH,10,3,0.381002362
1695,0.408685384,PH,10,3,0.408685384
1710,0.425085279,PH,10,3,0.425085279
1725,0.326685909,PH,10,3,0.326685909
1740,0.406848596,PH,10,3,0.406848596
1755,0.491078457,PH,10,3,0.491078457
1770,0.337181842,PH,10,3,0.337181842
1785,0.360535293,PH,10,3,0.360535293
1800,0.391104697,PH,10,3,0.391104697
1815,0.376935188,PH,10,3,0.376935188
1830,0.397927053,PH,10,3,0.397927053
1845,0.419312516,PH,10,3,0.419312516
1860,0.34531619,PH,10,3,0.34531619
1875,0.317895565,PH,10,3,0.317895565
1890,0.470742587,PH,10,3,0.470742587
1905,0.393335083,PH,10,3,0.393335083
1920,0.276436631,PH,10,3,0.276436631
1935,0.333245867,PH,10,3,0.333245867
1950,0.411440567,PH,10,3,0.411440567
1965,0.402519024,PH,10,3,0.402519024
1980,0.391760693,PH,10,3,0.391760693
1995,0.311598006,PH,10,3,0.311598006
2010,0.468381002,PH,10,3,0.468381002
2025,0.42652847,PH,10,3,0.42652847
2040,0.457622671,PH,10,3,0.457622671
