time,value,readout,run,experiment,value_raw,value_post_inhib_scaled
1980,0.36346519,iSH2,7,2,1.1043,0.36346519
1995,0.360824516,iSH2,7,2,1.1004,0.360824516
2010,0.349313882,iSH2,7,2,1.0834,0.349313882
2025,0.360147419,iSH2,7,2,1.0994,0.360147419
2040,0.360485967,iSH2,7,2,1.0999,0.360485967
2055,0.36177245,iSH2,7,2,1.1018,0.36177245
2070,0.350668074,iSH2,7,2,1.0854,0.350668074
2085,0.400502347,iSH2,7,2,1.159,0.400502347
2100,0.33055832,iSH2,7,2,1.0557,0.33055832
2115,0.0492151,iSH2,7,2,0.95,0.0492151
2130,-0.167448457,iSH2,7,2,0.8686,-0.167448457
2145,-0.123530168,iSH2,7,2,0.8851,-0.123530168
2160,-0.166649943,iSH2,7,2,0.8689,-0.166649943
2175,-0.132846169,iSH2,7,2,0.8816,-0.132846169
2190,-0.10356731,iSH2,7,2,0.8926,-0.10356731
2205,-0.204180117,iSH2,7,2,0.8548,-0.204180117
2220,-0.124328683,iSH2,7,2,0.8848,-0.124328683
2235,-0.199921374,iSH2,7,2,0.8564,-0.199921374
2250,-0.159197142,iSH2,7,2,0.8717,-0.159197142
2265,-0.199921374,iSH2,7,2,0.8564,-0.199921374
2280,-0.219085718,iSH2,7,2,0.8492,-0.219085718
2295,-0.135774055,iSH2,7,2,0.8805,-0.135774055
2310,-0.107027539,iSH2,7,2,0.8913,-0.107027539
2325,-0.082273594,iSH2,7,2,0.9006,-0.082273594
2340,-0.138701941,iSH2,7,2,0.8794,-0.138701941
2355,-0.205777145,iSH2,7,2,0.8542,-0.205777145
2370,-0.146154741,iSH2,7,2,0.8766,-0.146154741
2385,-0.163722057,iSH2,7,2,0.87,-0.163722057
2400,-0.227869375,iSH2,7,2,0.8459,-0.227869375
2415,-0.150147313,iSH2,7,2,0.8751,-0.150147313
2430,-0.015996904,iSH2,7,2,0.9255,-0.015996904
2445,-0.154406056,iSH2,7,2,0.8735,-0.154406056
2460,-0.152010513,iSH2,7,2,0.8744,-0.152010513
2475,-0.148816456,iSH2,7,2,0.8756,-0.148816456
2490,-0.056188792,iSH2,7,2,0.9104,-0.056188792
2505,-0.166383771,iSH2,7,2,0.869,-0.166383771
2520,-0.151211999,iSH2,7,2,0.8747,-0.151211999
2535,-0.170376343,iSH2,7,2,0.8675,-0.170376343
2550,-0.057785821,iSH2,7,2,0.9098,-0.057785821
2565,-0.060447536,iSH2,7,2,0.9088,-0.060447536
2580,-0.024780562,iSH2,7,2,0.9222,-0.024780562
2595,-0.026909933,iSH2,7,2,0.9214,-0.026909933
2610,-0.096114509,iSH2,7,2,0.8954,-0.096114509
2625,-0.098243881,iSH2,7,2,0.8946,-0.098243881
2640,0.005562983,iSH2,7,2,0.9336,0.005562983
2655,-0.093985138,iSH2,7,2,0.8962,-0.093985138
2670,0.003433612,iSH2,7,2,0.9328,0.003433612
2685,-0.128853597,iSH2,7,2,0.8831,-0.128853597
2700,-0.127788912,iSH2,7,2,0.8835,-0.127788912
2715,-0.051663878,iSH2,7,2,0.9121,-0.051663878
2730,-0.143226855,iSH2,7,2,0.8777,-0.143226855
2745,-0.110487767,iSH2,7,2,0.89,-0.110487767
2760,-0.016263075,iSH2,7,2,0.9254,-0.016263075
2775,-0.00055896,iSH2,7,2,0.9313,-0.00055896
2790,0.021267099,iSH2,7,2,0.9395,0.021267099
2805,0.028719899,iSH2,7,2,0.9423,0.028719899
2820,0.103514076,iSH2,7,2,0.9704,0.103514076
2835,0.044956357,iSH2,7,2,0.9484,0.044956357
2850,0.123743106,iSH2,7,2,0.978,0.123743106
1650,0.229113094,PH,7,2,1.0668,0.229113094
1665,0.250498557,PH,7,2,1.0831,0.250498557
1680,0.209958016,PH,7,2,1.0522,0.209958016
1695,0.216649173,PH,7,2,1.0573,0.216649173
1710,0.18594857,PH,7,2,1.0339,0.18594857
1725,0.211794805,PH,7,2,1.0536,0.211794805
1740,0.220716347,PH,7,2,1.0604,0.220716347
1755,0.212057203,PH,7,2,1.0538,0.212057203
1770,0.249448964,PH,7,2,1.0823,0.249448964
1785,0.218617161,PH,7,2,1.0588,0.218617161
1800,0.188441354,PH,7,2,1.0358,0.188441354
1815,0.339451588,PH,7,2,1.1509,0.339451588
1830,0.414366308,PH,7,2,1.208,0.414366308
1845,0.538349515,PH,7,2,1.3025,0.538349515
1860,0.543072684,PH,7,2,1.3061,0.543072684
1875,0.577971661,PH,7,2,1.3327,0.577971661
1890,0.52037523,PH,7,2,1.2888,0.52037523
1905,0.634256101,PH,7,2,1.3756,0.634256101
1920,0.620217791,PH,7,2,1.3649,0.620217791
1935,0.748530569,PH,7,2,1.4627,0.748530569
1950,0.65944634,PH,7,2,1.3948,0.65944634
1965,0.700905274,PH,7,2,1.4264,0.700905274
1980,0.711926004,PH,7,2,1.4348,0.711926004
1995,0.715337182,PH,7,2,1.4374,0.715337182
2010,0.670204671,PH,7,2,1.403,0.670204671
2025,0.712057203,PH,7,2,1.4349,0.712057203
2040,0.736066649,PH,7,2,1.4532,0.736066649
2055,0.703922855,PH,7,2,1.4287,0.703922855
2070,0.673353451,PH,7,2,1.4054,0.673353451
2085,0.72347153,PH,7,2,1.4436,0.72347153
2100,0.586368407,PH,7,2,1.3391,0.586368407
2115,0.710745211,PH,7,2,1.4339,0.710745211
2130,0.635174495,PH,7,2,1.3763,0.635174495
2145,0.697362897,PH,7,2,1.4237,0.697362897
2160,0.701692469,PH,7,2,1.427,0.701692469
2175,0.770965626,PH,7,2,1.4798,0.770965626
2190,0.708383626,PH,7,2,1.4321,0.708383626
2205,0.696575702,PH,7,2,1.4231,0.696575702
2220,0.777656783,PH,7,2,1.4849,0.777656783
2235,0.741708213,PH,7,2,1.4575,0.741708213
2250,0.688572553,PH,7,2,1.417,0.688572553
2265,0.670204671,PH,7,2,1.403,0.670204671
2280,0.657215954,PH,7,2,1.3931,0.657215954
2295,0.681094201,PH,7,2,1.4113,0.681094201
2310,0.703660457,PH,7,2,1.4285,0.703660457
2325,0.678601417,PH,7,2,1.4094,0.678601417
2340,0.641865652,PH,7,2,1.3814,0.641865652
2355,0.630844923,PH,7,2,1.373,0.630844923
2370,0.671647861,PH,7,2,1.4041,0.671647861
2385,0.625465757,PH,7,2,1.3689,0.625465757
2400,0.600931514,PH,7,2,1.3502,0.600931514
2415,0.636748885,PH,7,2,1.3775,0.636748885
2430,0.644227237,PH,7,2,1.3832,0.644227237
2445,0.628876935,PH,7,2,1.3715,0.628876935
2460,0.570624508,PH,7,2,1.3271,0.570624508
2475,0.580464445,PH,7,2,1.3346,0.580464445
2490,0.637404881,PH,7,2,1.378,0.637404881
2505,0.61562582,PH,7,2,1.3614,0.61562582
2520,0.589254789,PH,7,2,1.3413,0.589254789
2535,0.598307531,PH,7,2,1.3482,0.598307531
2550,0.624547363,PH,7,2,1.3682,0.624547363
2565,0.661676725,PH,7,2,1.3965,0.661676725
2580,0.613657833,PH,7,2,1.3599,0.613657833
2595,0.597651535,PH,7,2,1.3477,0.597651535
2610,0.549895041,PH,7,2,1.3113,0.549895041
2625,0.61720021,PH,7,2,1.3626,0.61720021
2640,0.603293099,PH,7,2,1.352,0.603293099
2655,0.54372868,PH,7,2,1.3066,0.54372868
2670,0.701167673,PH,7,2,1.4266,0.701167673
2685,0.554487011,PH,7,2,1.3148,0.554487011
2700,0.544253477,PH,7,2,1.307,0.544253477
2715,0.539661506,PH,7,2,1.3035,0.539661506
2730,0.485738651,PH,7,2,1.2624,0.485738651
2745,0.555405405,PH,7,2,1.3155,0.555405405
2760,0.5719365,PH,7,2,1.3281,0.5719365
2775,0.592665967,PH,7,2,1.3439,0.592665967
2790,0.620873786,PH,7,2,1.3654,0.620873786
2805,0.61562582,PH,7,2,1.3614,0.61562582
2820,0.656822356,PH,7,2,1.3928,0.656822356
2835,0.562752558,PH,7,2,1.3211,0.562752558
2850,0.615363422,PH,7,2,1.3612,0.615363422
1650,0.401044024,iSH2,8,2,1.1598,0.401044024
1665,0.445664658,iSH2,8,2,1.2257,0.445664658
1680,0.33570425,iSH2,8,2,1.0633,0.33570425
1695,0.480670527,iSH2,8,2,1.2774,0.480670527
1710,0.391090712,iSH2,8,2,1.1451,0.391090712
1725,0.392715742,iSH2,8,2,1.1475,0.392715742
1740,0.457310711,iSH2,8,2,1.2429,0.457310711
1755,0.446341754,iSH2,8,2,1.2267,0.446341754
1770,0.482972653,iSH2,8,2,1.2808,0.482972653
1785,0.473831856,iSH2,8,2,1.2673,0.473831856
1800,0.433815476,iSH2,8,2,1.2082,0.433815476
1815,0.399080446,iSH2,8,2,1.1569,0.399080446
1830,0.368137153,iSH2,8,2,1.1112,0.368137153
1845,0.375991468,iSH2,8,2,1.1228,0.375991468
1860,0.299750447,iSH2,8,2,1.0102,0.299750447
1875,0.325750937,iSH2,8,2,1.0486,0.325750937
1890,0.394611611,iSH2,8,2,1.1503,0.394611611
1905,0.399148155,iSH2,8,2,1.157,0.399148155
1920,0.319521653,iSH2,8,2,1.0394,0.319521653
1935,0.366512123,iSH2,8,2,1.1088,0.366512123
1950,0.381408237,iSH2,8,2,1.1308,0.381408237
1965,0.359944291,iSH2,8,2,1.0991,0.359944291
1980,0.369017378,iSH2,8,2,1.1125,0.369017378
1995,0.318438299,iSH2,8,2,1.0378,0.318438299
2010,0.321891489,iSH2,8,2,1.0429,0.321891489
2025,0.343355436,iSH2,8,2,1.0746,0.343355436
2040,0.362652675,iSH2,8,2,1.1031,0.362652675
2055,0.33049061,iSH2,8,2,1.0556,0.33049061
2070,0.383507235,iSH2,8,2,1.1339,0.383507235
2085,0.428060159,iSH2,8,2,1.1997,0.428060159
2100,-0.123853652,iSH2,8,2,1.1058,-0.123853652
2115,-0.620432118,iSH2,8,2,1.0034,-0.620432118
2130,-0.97734789,iSH2,8,2,0.9298,-0.97734789
2145,-0.913820762,iSH2,8,2,0.9429,-0.913820762
2160,-0.808588802,iSH2,8,2,0.9646,-0.808588802
2175,-1.110706364,iSH2,8,2,0.9023,-1.110706364
2190,-0.822167119,iSH2,8,2,0.9618,-0.822167119
2205,-0.734392996,iSH2,8,2,0.9799,-0.734392996
2220,-0.980257529,iSH2,8,2,0.9292,-0.980257529
2235,-0.81683278,iSH2,8,2,0.9629,-0.81683278
2250,-0.999170186,iSH2,8,2,0.9253,-0.999170186
2265,-0.649043572,iSH2,8,2,0.9975,-0.649043572
2280,-0.682989366,iSH2,8,2,0.9905,-0.682989366
2295,-1.113616004,iSH2,8,2,0.9017,-1.113616004
2310,-0.648073692,iSH2,8,2,0.9977,-0.648073692
2325,-0.782402047,iSH2,8,2,0.97,-0.782402047
2340,-0.7125707,iSH2,8,2,0.9844,-0.7125707
2355,-1.106826845,iSH2,8,2,0.9031,-1.106826845
2370,-0.692203224,iSH2,8,2,0.9886,-0.692203224
2385,-0.578727286,iSH2,8,2,1.012,-0.578727286
2400,-1.140772639,iSH2,8,2,0.8961,-1.140772639
2415,-0.357594688,iSH2,8,2,1.0576,-0.357594688
2430,-0.823136999,iSH2,8,2,0.9616,-0.823136999
2445,-0.650498392,iSH2,8,2,0.9972,-0.650498392
2460,-0.728088777,iSH2,8,2,0.9812,-0.728088777
2475,-0.562724269,iSH2,8,2,1.0153,-0.562724269
2490,-0.567088728,iSH2,8,2,1.0144,-0.567088728
2505,-0.420151936,iSH2,8,2,1.0447,-0.420151936
2520,-0.327528414,iSH2,8,2,1.0638,-0.327528414
2535,-0.651468272,iSH2,8,2,0.997,-0.651468272
2550,-0.283883822,iSH2,8,2,1.0728,-0.283883822
2565,-0.615582719,iSH2,8,2,1.0044,-0.615582719
2580,-0.358079628,iSH2,8,2,1.0575,-0.358079628
2595,-0.875510509,iSH2,8,2,0.9508,-0.875510509
2610,0.006110243,iSH2,8,2,1.1326,0.006110243
2625,-0.302796478,iSH2,8,2,1.0689,-0.302796478
2640,-0.170892823,iSH2,8,2,1.0961,-0.170892823
2655,-0.249938028,iSH2,8,2,1.0798,-0.249938028
2670,-0.360019387,iSH2,8,2,1.0571,-0.360019387
2685,-0.002133736,iSH2,8,2,1.1309,-0.002133736
2700,-0.280974182,iSH2,8,2,1.0734,-0.280974182
2715,-0.260606706,iSH2,8,2,1.0776,-0.260606706
2730,-0.426456155,iSH2,8,2,1.0434,-0.426456155
2745,-0.142281369,iSH2,8,2,1.102,-0.142281369
2760,0.07400183,iSH2,8,2,1.1466,0.07400183
2775,0.364480835,iSH2,8,2,1.2065,0.364480835
2790,0.273797072,iSH2,8,2,1.1878,0.273797072
2805,-0.13549221,iSH2,8,2,1.1034,-0.13549221
2820,0.083215688,iSH2,8,2,1.1485,0.083215688
2835,0.216574163,iSH2,8,2,1.176,0.216574163
2850,-0.047233147,iSH2,8,2,1.1216,-0.047233147
1650,0.544778273,PH,8,2,1.3074,0.544778273
1665,0.537168722,PH,8,2,1.3016,0.537168722
1680,0.429323012,PH,8,2,1.2194,0.429323012
1695,0.566819732,PH,8,2,1.3242,0.566819732
1710,0.433521385,PH,8,2,1.2226,0.433521385
1725,0.438506954,PH,8,2,1.2264,0.438506954
1740,0.494922592,PH,8,2,1.2694,0.494922592
1755,0.543597481,PH,8,2,1.3065,0.543597481
1770,0.584794017,PH,8,2,1.3379,0.584794017
1785,0.559210181,PH,8,2,1.3184,0.559210181
1800,0.486788245,PH,8,2,1.2632,0.486788245
1815,0.473274731,PH,8,2,1.2529,0.473274731
1830,0.472225138,PH,8,2,1.2521,0.472225138
1845,0.604998688,PH,8,2,1.3533,0.604998688
1860,0.550682236,PH,8,2,1.3119,0.550682236
1875,0.600406717,PH,8,2,1.3498,0.600406717
1890,0.712713199,PH,8,2,1.4354,0.712713199
1905,0.809931776,PH,8,2,1.5095,0.809931776
1920,0.769260037,PH,8,2,1.4785,0.769260037
1935,0.805995802,PH,8,2,1.5065,0.805995802
1950,0.860181055,PH,8,2,1.5478,0.860181055
1965,0.88589609,PH,8,2,1.5674,0.88589609
1980,0.912791918,PH,8,2,1.5879,0.912791918
1995,0.888651273,PH,8,2,1.5695,0.888651273
2010,1.008042509,PH,8,2,1.6605,1.008042509
2025,0.8999344,PH,8,2,1.5781,0.8999344
2040,0.932734191,PH,8,2,1.6031,0.932734191
2055,0.977866702,PH,8,2,1.6375,0.977866702
2070,1.013946471,PH,8,2,1.665,1.013946471
2085,1.126908948,PH,8,2,1.7511,1.126908948
2100,0.923025453,PH,8,2,1.5957,0.923025453
2115,0.88747048,PH,8,2,1.5686,0.88747048
2130,0.953726056,PH,8,2,1.6191,0.953726056
2145,1.07967725,PH,8,2,1.7151,1.07967725
2160,0.966845972,PH,8,2,1.6291,0.966845972
2175,1.003712936,PH,8,2,1.6572,1.003712936
2190,1.087155602,PH,8,2,1.7208,1.087155602
2205,1.035594332,PH,8,2,1.6815,1.035594332
2220,1.007517712,PH,8,2,1.6601,1.007517712
2235,0.931159801,PH,8,2,1.6019,0.931159801
2250,1.092403569,PH,8,2,1.7248,1.092403569
2265,1.098307531,PH,8,2,1.7293,1.098307531
2280,1.042679087,PH,8,2,1.6869,1.042679087
2295,0.971175544,PH,8,2,1.6324,0.971175544
2310,0.95621884,PH,8,2,1.621,0.95621884
2325,1.020900026,PH,8,2,1.6703,1.020900026
2340,1.005418525,PH,8,2,1.6585,1.005418525
2355,0.99059302,PH,8,2,1.6472,0.99059302
2370,1.038480714,PH,8,2,1.6837,1.038480714
2385,0.990330622,PH,8,2,1.647,0.990330622
2400,0.956612438,PH,8,2,1.6213,0.956612438
2415,1.033757544,PH,8,2,1.6801,1.033757544
2430,0.977866702,PH,8,2,1.6375,0.977866702
2445,1.004893729,PH,8,2,1.6581,1.004893729
2460,1.058291787,PH,8,2,1.6988,1.058291787
2475,0.963959591,PH,8,2,1.6269,0.963959591
2490,0.977866702,PH,8,2,1.6375,0.977866702
2505,1.012372081,PH,8,2,1.6638,1.012372081
2520,1.066950932,PH,8,2,1.7054,1.066950932
2535,1.009748098,PH,8,2,1.6618,1.009748098
2550,1.009223301,PH,8,2,1.6614,1.009223301
2565,0.957662031,PH,8,2,1.6221,0.957662031
2580,1.028640777,PH,8,2,1.6762,1.028640777
2595,0.984820257,PH,8,2,1.6428,0.984820257
2610,1.034282341,PH,8,2,1.6805,1.034282341
2625,1.010141695,PH,8,2,1.6621,1.010141695
2640,1.015783259,PH,8,2,1.6664,1.015783259
2655,1.063277355,PH,8,2,1.7026,1.063277355
2670,1.080726843,PH,8,2,1.7159,1.080726843
2685,1.125596956,PH,8,2,1.7501,1.125596956
2700,1.080070848,PH,8,2,1.7154,1.080070848
2715,1.059472579,PH,8,2,1.6997,1.059472579
2730,1.033232747,PH,8,2,1.6797,1.033232747
2745,1.028903175,PH,8,2,1.6764,1.028903175
2760,1.09843873,PH,8,2,1.7294,1.09843873
2775,1.164169509,PH,8,2,1.7795,1.164169509
2790,1.175715035,PH,8,2,1.7883,1.175715035
2805,1.032707951,PH,8,2,1.6793,1.032707951
2820,1.113657833,PH,8,2,1.741,1.113657833
2835,1.163775912,PH,8,2,1.7792,1.163775912
2850,1.061046969,PH,8,2,1.7009,1.061046969
1650,0.267317543,iSH2,5,3,0.9623,0.267317543
1665,0.251067237,iSH2,5,3,0.9383,0.251067237
1680,0.252082881,iSH2,5,3,0.9398,0.252082881
1695,0.250119302,iSH2,5,3,0.9369,0.250119302
1710,0.265218545,iSH2,5,3,0.9592,0.265218545
1725,0.265963351,iSH2,5,3,0.9603,0.265963351
1740,0.262239322,iSH2,5,3,0.9548,0.262239322
1755,0.274291633,iSH2,5,3,0.9726,0.274291633
1770,0.288646071,iSH2,5,3,0.9938,0.288646071
1785,0.27652605,iSH2,5,3,0.9759,0.27652605
1800,0.257025682,iSH2,5,3,0.9471,0.257025682
1815,0.292844066,iSH2,5,3,1,0.292844066
1830,0.281942819,iSH2,5,3,0.9839,0.281942819
1845,0.29040652,iSH2,5,3,0.9964,0.29040652
1860,0.279776112,iSH2,5,3,0.9807,0.279776112
1875,0.303000508,iSH2,5,3,1.015,0.303000508
1890,0.293724291,iSH2,5,3,1.0013,0.293724291
1905,0.285937686,iSH2,5,3,0.9898,0.285937686
1920,0.29054194,iSH2,5,3,0.9966,0.29054194
1935,0.285869976,iSH2,5,3,0.9897,0.285869976
1950,0.306318279,iSH2,5,3,1.0199,0.306318279
1965,0.282145948,iSH2,5,3,0.9842,0.282145948
1980,0.290135682,iSH2,5,3,0.996,0.290135682
1995,0.292708647,iSH2,5,3,0.9998,0.292708647
2010,0.30780789,iSH2,5,3,1.0221,0.30780789
2025,0.31308924,iSH2,5,3,1.0299,0.31308924
2040,0.31302153,iSH2,5,3,1.0298,0.31302153
2055,0.275171858,iSH2,5,3,0.9739,0.275171858
2070,0.301036929,iSH2,5,3,1.0121,0.301036929
2085,0.31315695,iSH2,5,3,1.03,0.31315695
2100,-0.320834069,iSH2,5,3,0.9311,-0.320834069
2115,-0.395656288,iSH2,5,3,0.9228,-0.395656288
2130,-0.443434331,iSH2,5,3,0.9175,-0.443434331
2145,-0.533581583,iSH2,5,3,0.9075,-0.533581583
2160,-0.540793363,iSH2,5,3,0.9067,-0.540793363
2175,-0.674211296,iSH2,5,3,0.8919,-0.674211296
2190,-0.47859176,iSH2,5,3,0.9136,-0.47859176
2205,-0.553413979,iSH2,5,3,0.9053,-0.553413979
2220,-0.461463782,iSH2,5,3,0.9155,-0.461463782
2235,0.02983874,iSH2,5,3,0.97,0.02983874
2250,0.007301927,iSH2,5,3,0.9675,0.007301927
2265,0.14071986,iSH2,5,3,0.9823,0.14071986
2280,-0.566034594,iSH2,5,3,0.9039,-0.566034594
2295,-0.225277982,iSH2,5,3,0.9417,-0.225277982
2310,-0.448843167,iSH2,5,3,0.9169,-0.448843167
2325,-0.566936066,iSH2,5,3,0.9038,-0.566936066
2340,-0.308213454,iSH2,5,3,0.9325,-0.308213454
2355,-0.558822814,iSH2,5,3,0.9047,-0.558822814
2370,-0.586768462,iSH2,5,3,0.9016,-0.586768462
2385,-0.099973302,iSH2,5,3,0.9556,-0.099973302
2400,-0.303706091,iSH2,5,3,0.933,-0.303706091
2415,-0.492113847,iSH2,5,3,0.9121,-0.492113847
2430,-0.194627917,iSH2,5,3,0.9451,-0.194627917
2445,-0.287479586,iSH2,5,3,0.9348,-0.287479586
2460,-0.305509036,iSH2,5,3,0.9328,-0.305509036
2475,-0.042279061,iSH2,5,3,0.962,-0.042279061
2490,0.018119598,iSH2,5,3,0.9687,0.018119598
2505,-0.634546505,iSH2,5,3,0.8963,-0.634546505
2520,-0.472281452,iSH2,5,3,0.9143,-0.472281452
2535,-0.129721895,iSH2,5,3,0.9523,-0.129721895
2550,-0.369513585,iSH2,5,3,0.9257,-0.369513585
2565,-0.136032203,iSH2,5,3,0.9516,-0.136032203
2580,-0.671506878,iSH2,5,3,0.8922,-0.671506878
2595,0.213739134,iSH2,5,3,0.9904,0.213739134
2610,0.145227223,iSH2,5,3,0.9828,0.145227223
2625,-0.029658446,iSH2,5,3,0.9634,-0.029658446
2640,0.246192145,iSH2,5,3,0.994,0.246192145
2655,-0.387543035,iSH2,5,3,0.9237,-0.387543035
2670,-0.538990418,iSH2,5,3,0.9069,-0.538990418
2685,-0.264942773,iSH2,5,3,0.9373,-0.264942773
2700,-0.418193101,iSH2,5,3,0.9203,-0.418193101
2715,0.169566981,iSH2,5,3,0.9855,0.169566981
2730,0.037951993,iSH2,5,3,0.9709,0.037951993
2745,0.176778761,iSH2,5,3,0.9863,0.176778761
2760,9.01E-05,iSH2,5,3,0.9667,9.01E-05
2775,-0.005318688,iSH2,5,3,0.9661,-0.005318688
2790,-0.298297256,iSH2,5,3,0.9336,-0.298297256
2805,0.230867112,iSH2,5,3,0.9923,0.230867112
2820,-0.070224709,iSH2,5,3,0.9589,-0.070224709
2835,-0.13152484,iSH2,5,3,0.9521,-0.13152484
2850,-0.1098895,iSH2,5,3,0.9545,-0.1098895
1650,0.78277355,PH,5,3,1.4888,0.78277355
1665,0.800485437,PH,5,3,1.5023,0.800485437
1680,0.822526896,PH,5,3,1.5191,0.822526896
1695,0.757714511,PH,5,3,1.4697,0.757714511
1710,0.80153503,PH,5,3,1.5031,0.80153503
1725,0.818459722,PH,5,3,1.516,0.818459722
1740,0.766111257,PH,5,3,1.4761,0.766111257
1755,0.826987667,PH,5,3,1.5225,0.826987667
1770,0.816491734,PH,5,3,1.5145,0.816491734
1785,0.858475466,PH,5,3,1.5465,0.858475466
1800,0.82501968,PH,5,3,1.521,0.82501968
1815,1.018538441,PH,5,3,1.6685,1.018538441
1830,1.139241669,PH,5,3,1.7605,1.139241669
1845,1.324101286,PH,5,3,1.9014,1.324101286
1860,1.28749672,PH,5,3,1.8735,1.28749672
1875,1.36713461,PH,5,3,1.9342,1.36713461
1890,1.452545264,PH,5,3,1.9993,1.452545264
1905,1.40938074,PH,5,3,1.9664,1.40938074
1920,1.345486749,PH,5,3,1.9177,1.345486749
1935,1.393636841,PH,5,3,1.9544,1.393636841
1950,1.430110207,PH,5,3,1.9822,1.430110207
1965,1.422763054,PH,5,3,1.9766,1.422763054
1980,1.45005248,PH,5,3,1.9974,1.45005248
1995,1.431028601,PH,5,3,1.9829,1.431028601
2010,1.487181842,PH,5,3,2.0257,1.487181842
2025,1.53126476,PH,5,3,2.0593,1.53126476
2040,1.320821307,PH,5,3,1.8989,1.320821307
2055,1.455694044,PH,5,3,2.0017,1.455694044
2070,1.373038573,PH,5,3,1.9387,1.373038573
2085,1.458055628,PH,5,3,2.0035,1.458055628
2100,1.472093939,PH,5,3,2.0142,1.472093939
2115,1.469469955,PH,5,3,2.0122,1.469469955
2130,1.380910522,PH,5,3,1.9447,1.380910522
2145,1.372382577,PH,5,3,1.9382,1.372382577
2160,1.335515613,PH,5,3,1.9101,1.335515613
2175,1.3062582,PH,5,3,1.8878,1.3062582
2190,1.249580163,PH,5,3,1.8446,1.249580163
2205,1.291563894,PH,5,3,1.8766,1.291563894
2220,1.308226187,PH,5,3,1.8893,1.308226187
2235,1.184111782,PH,5,3,1.7947,1.184111782
2250,1.196050905,PH,5,3,1.8038,1.196050905
2265,1.204841249,PH,5,3,1.8105,1.204841249
2280,1.159052742,PH,5,3,1.7756,1.159052742
2295,1.207071635,PH,5,3,1.8122,1.207071635
2310,1.020900026,PH,5,3,1.6703,1.020900026
2325,1.100800315,PH,5,3,1.7312,1.100800315
2340,1.091222776,PH,5,3,1.7239,1.091222776
2355,1.006861716,PH,5,3,1.6596,1.006861716
2370,1.002007347,PH,5,3,1.6559,1.002007347
2385,0.943361322,PH,5,3,1.6112,0.943361322
2400,0.900983994,PH,5,3,1.5789,0.900983994
2415,0.916859092,PH,5,3,1.591,0.916859092
2430,0.920401469,PH,5,3,1.5937,0.920401469
2445,0.884190501,PH,5,3,1.5661,0.884190501
2460,0.858475466,PH,5,3,1.5465,0.858475466
2475,0.843387562,PH,5,3,1.535,0.843387562
2490,0.80468381,PH,5,3,1.5055,0.80468381
2505,0.830398845,PH,5,3,1.5251,0.830398845
2520,0.837221202,PH,5,3,1.5303,0.837221202
2535,0.8844529,PH,5,3,1.5663,0.8844529
2550,0.814917345,PH,5,3,1.5133,0.814917345
2565,0.839976384,PH,5,3,1.5324,0.839976384
2580,0.764930464,PH,5,3,1.4752,0.764930464
2595,0.749842561,PH,5,3,1.4637,0.749842561
2610,0.743020205,PH,5,3,1.4585,0.743020205
2625,0.774114406,PH,5,3,1.4822,0.774114406
2640,0.746562582,PH,5,3,1.4612,0.746562582
2655,0.726226712,PH,5,3,1.4457,0.726226712
2670,0.74839937,PH,5,3,1.4626,0.74839937
2685,0.737247442,PH,5,3,1.4541,0.737247442
2700,0.730425085,PH,5,3,1.4489,0.730425085
2715,0.769916033,PH,5,3,1.479,0.769916033
2730,0.683718184,PH,5,3,1.4133,0.683718184
2745,0.741052217,PH,5,3,1.457,0.741052217
2760,0.746300184,PH,5,3,1.461,0.746300184
2775,0.703791656,PH,5,3,1.4286,0.703791656
2790,0.686604566,PH,5,3,1.4155,0.686604566
2805,0.71087641,PH,5,3,1.434,0.71087641
2820,0.613264235,PH,5,3,1.3596,0.613264235
2835,0.654329572,PH,5,3,1.3909,0.654329572
2850,0.683193388,PH,5,3,1.4129,0.683193388
1650,0.408153533,iSH2,7,3,1.1703,0.408153533
1665,0.386757296,iSH2,7,3,1.1387,0.386757296
1680,0.392174065,iSH2,7,3,1.1467,0.392174065
1695,0.396981448,iSH2,7,3,1.1538,0.396981448
1710,0.395898094,iSH2,7,3,1.1522,0.395898094
1725,0.411674433,iSH2,7,3,1.1755,0.411674433
1740,0.404564924,iSH2,7,3,1.165,0.404564924
1755,0.411945272,iSH2,7,3,1.1759,0.411945272
1770,0.394408482,iSH2,7,3,1.15,0.394408482
1785,0.398877317,iSH2,7,3,1.1566,0.398877317
1800,0.375856049,iSH2,7,3,1.1226,0.375856049
1815,0.423794454,iSH2,7,3,1.1934,0.423794454
1830,0.437945762,iSH2,7,3,1.2143,0.437945762
1845,0.438825987,iSH2,7,3,1.2156,0.438825987
1860,0.453722101,iSH2,7,3,1.2376,0.453722101
1875,0.431174801,iSH2,7,3,1.2043,0.431174801
1890,0.434424862,iSH2,7,3,1.2091,0.434424862
1905,0.445122981,iSH2,7,3,1.2249,0.445122981
1920,0.449591815,iSH2,7,3,1.2315,0.449591815
1935,0.442414596,iSH2,7,3,1.2209,0.442414596
1950,0.431174801,iSH2,7,3,1.2043,0.431174801
1965,0.446477173,iSH2,7,3,1.2269,0.446477173
1980,0.445664658,iSH2,7,3,1.2257,0.445664658
1995,0.414992204,iSH2,7,3,1.1804,0.414992204
2010,0.453112715,iSH2,7,3,1.2367,0.453112715
2025,0.462930609,iSH2,7,3,1.2512,0.462930609
2040,0.447492817,iSH2,7,3,1.2284,0.447492817
